,event_type,img_id,loc_left,loc_top,time
15184,mouseover,img_5F,788px,1221.27px,1634203110.161
16184,mouseout,img_5F,788px,1221.27px,1634203110.161
18189,mouseout,img_5F,788px,1221.27px,1634203110.161
18190,mouseover,img_5F,788px,1221.27px,1634203110.161
16185,mouseover,img_5F,788px,1221.27px,1634203110.161
15185,mouseout,img_5F,787px,1221.27px,1634203110.163
16187,mouseover,img_5F,787px,1221.27px,1634203110.163
16186,mouseout,img_5F,787px,1221.27px,1634203110.163
18191,mouseout,img_5F,787px,1221.27px,1634203110.163
18192,mouseover,img_5F,787px,1221.27px,1634203110.163
17189,mouseover,img_5F,787px,1221.27px,1634203110.163
17188,mouseout,img_5F,787px,1221.27px,1634203110.163
15186,mouseover,img_5F,787px,1221.27px,1634203110.163
15187,mouseout,img_5F,787px,1221.27px,1634203110.183
15188,mouseover,img_5F,787px,1221.27px,1634203110.183
18194,mouseover,img_5F,787px,1221.27px,1634203110.183
17191,mouseover,img_5F,787px,1221.27px,1634203110.183
17190,mouseout,img_5F,787px,1221.27px,1634203110.183
16189,mouseover,img_5F,787px,1221.27px,1634203110.183
16188,mouseout,img_5F,787px,1221.27px,1634203110.183
18193,mouseout,img_5F,787px,1221.27px,1634203110.183
15189,mouseout,img_5F,786px,1220.27px,1634203110.184
18195,mouseout,img_5F,786px,1220.27px,1634203110.184
16190,mouseout,img_5F,786px,1220.27px,1634203110.184
17192,mouseout,img_5F,786px,1220.27px,1634203110.184
18196,mouseover,img_5F,786px,1220.27px,1634203110.185
15190,mouseover,img_5F,786px,1220.27px,1634203110.185
17193,mouseover,img_5F,786px,1220.27px,1634203110.185
16191,mouseover,img_5F,786px,1220.27px,1634203110.185
15191,mouseout,img_5F,786px,1220.27px,1634203110.191
18197,mouseout,img_5F,786px,1220.27px,1634203110.191
16192,mouseout,img_5F,786px,1220.27px,1634203110.191
17194,mouseout,img_5F,786px,1220.27px,1634203110.191
16193,mouseover,img_5F,786px,1220.27px,1634203110.192
15192,mouseover,img_5F,786px,1220.27px,1634203110.192
18198,mouseover,img_5F,786px,1220.27px,1634203110.192
17195,mouseover,img_5F,786px,1220.27px,1634203110.192
17196,mouseout,img_5F,785px,1220.27px,1634203110.193
16194,mouseout,img_5F,785px,1220.27px,1634203110.193
15193,mouseout,img_5F,785px,1220.27px,1634203110.193
18199,mouseout,img_5F,785px,1220.27px,1634203110.193
15194,mouseover,img_5F,785px,1220.27px,1634203110.194
16195,mouseover,img_5F,785px,1220.27px,1634203110.194
18200,mouseover,img_5F,785px,1220.27px,1634203110.194
17197,mouseover,img_5F,785px,1220.27px,1634203110.194
17199,mouseout,img_5F,785px,1220.27px,1634203110.206
16197,mouseout,img_5F,785px,1220.27px,1634203110.206
16196,mouseover,img_5F,785px,1220.27px,1634203110.206
15196,mouseout,img_5F,785px,1220.27px,1634203110.206
15195,mouseover,img_5F,785px,1220.27px,1634203110.206
18201,mouseover,img_5F,785px,1220.27px,1634203110.206
18202,mouseout,img_5F,785px,1220.27px,1634203110.206
17198,mouseover,img_5F,785px,1220.27px,1634203110.206
17200,mouseout,img_5F,783px,1219.27px,1634203110.208
16198,mouseout,img_5F,783px,1219.27px,1634203110.208
15197,mouseout,img_5F,783px,1219.27px,1634203110.208
18203,mouseout,img_5F,783px,1219.27px,1634203110.208
18204,mouseover,img_5F,783px,1219.27px,1634203110.209
17201,mouseover,img_5F,783px,1219.27px,1634203110.209
15198,mouseover,img_5F,783px,1219.27px,1634203110.209
16199,mouseover,img_5F,783px,1219.27px,1634203110.209
15199,mouseout,img_5F,783px,1219.27px,1634203110.277
18205,mouseout,img_5F,783px,1219.27px,1634203110.277
17202,mouseout,img_5F,783px,1219.27px,1634203110.277
16200,mouseout,img_5F,783px,1219.27px,1634203110.277
18206,mouseover,img_5F,783px,1219.27px,1634203110.278
16201,mouseover,img_5F,783px,1219.27px,1634203110.278
15200,mouseover,img_5F,783px,1219.27px,1634203110.278
17203,mouseover,img_5F,783px,1219.27px,1634203110.278
17204,mouseout,img_5F,782px,1218.27px,1634203110.279
16202,mouseout,img_5F,782px,1218.27px,1634203110.279
15201,mouseout,img_5F,782px,1218.27px,1634203110.279
18207,mouseout,img_5F,782px,1218.27px,1634203110.279
17205,mouseover,img_5F,782px,1218.27px,1634203110.28
18208,mouseover,img_5F,782px,1218.27px,1634203110.28
16203,mouseover,img_5F,782px,1218.27px,1634203110.28
15202,mouseover,img_5F,782px,1218.27px,1634203110.28
16204,mouseout,img_5F,782px,1218.27px,1634203110.289
17207,mouseover,img_5F,782px,1218.27px,1634203110.289
17206,mouseout,img_5F,782px,1218.27px,1634203110.289
15204,mouseover,img_5F,782px,1218.27px,1634203110.289
18210,mouseover,img_5F,782px,1218.27px,1634203110.289
15203,mouseout,img_5F,782px,1218.27px,1634203110.289
18209,mouseout,img_5F,782px,1218.27px,1634203110.289
16205,mouseover,img_5F,782px,1218.27px,1634203110.289
15205,mouseout,img_5F,781px,1218.27px,1634203110.291
16206,mouseout,img_5F,781px,1218.27px,1634203110.291
17208,mouseout,img_5F,781px,1218.27px,1634203110.291
18211,mouseout,img_5F,781px,1218.27px,1634203110.291
16207,mouseover,img_5F,781px,1218.27px,1634203110.292
17209,mouseover,img_5F,781px,1218.27px,1634203110.292
18212,mouseover,img_5F,781px,1218.27px,1634203110.292
15206,mouseover,img_5F,781px,1218.27px,1634203110.292
16208,drag-end-playground,img_5F,781px,1218.27px,1634203110.578
17210,drag-end-playground,img_5F,781px,1218.27px,1634203110.578
15207,drag-end-playground,img_5F,781px,1218.27px,1634203110.578
18213,drag-end-playground,img_5F,781px,1218.27px,1634203110.578
18214,mouseout,img_5F,781px,1218.27px,1634203110.639
17211,mouseout,img_5F,781px,1218.27px,1634203110.639
15208,mouseout,img_5F,781px,1218.27px,1634203110.639
16209,mouseout,img_5F,781px,1218.27px,1634203110.639
18215,mouseover,img_5F,781px,1218.27px,1634203110.64
17212,mouseover,img_5F,781px,1218.27px,1634203110.64
15209,mouseover,img_5F,781px,1218.27px,1634203110.64
16210,mouseover,img_5F,781px,1218.27px,1634203110.64
18216,mouseout,img_5F,781px,1218.27px,1634203110.673
16211,mouseout,img_5F,781px,1218.27px,1634203110.673
17213,mouseout,img_5F,781px,1218.27px,1634203110.673
15210,mouseout,img_5F,781px,1218.27px,1634203110.673
17214,mouseover,img_5F,781px,1218.27px,1634203110.675
16212,mouseover,img_5F,781px,1218.27px,1634203110.675
15211,mouseover,img_5F,781px,1218.27px,1634203110.675
18217,mouseover,img_5F,781px,1218.27px,1634203110.675
18218,mouseout,img_5F,781px,1218.27px,1634203110.689
17215,mouseout,img_5F,781px,1218.27px,1634203110.689
15212,mouseout,img_5F,781px,1218.27px,1634203110.689
16213,mouseout,img_5F,781px,1218.27px,1634203110.689
15213,mouseover,img_5F,781px,1218.27px,1634203110.69
18219,mouseover,img_5F,781px,1218.27px,1634203110.69
17216,mouseover,img_5F,781px,1218.27px,1634203110.69
16214,mouseover,img_5F,781px,1218.27px,1634203110.69
15214,mouseout,img_5F,781px,1218.27px,1634203110.706
16215,mouseout,img_5F,781px,1218.27px,1634203110.706
18220,mouseout,img_5F,781px,1218.27px,1634203110.706
17217,mouseout,img_5F,781px,1218.27px,1634203110.706
18221,mouseover,img_5F,781px,1218.27px,1634203110.707
15215,mouseover,img_5F,781px,1218.27px,1634203110.707
16216,mouseover,img_5F,781px,1218.27px,1634203110.707
17218,mouseover,img_5F,781px,1218.27px,1634203110.707
16217,mouseout,img_5F,781px,1218.27px,1634203110.722
15216,mouseout,img_5F,781px,1218.27px,1634203110.722
17219,mouseout,img_5F,781px,1218.27px,1634203110.722
18222,mouseout,img_5F,781px,1218.27px,1634203110.722
18223,mouseover,img_5F,781px,1218.27px,1634203110.723
16218,mouseover,img_5F,781px,1218.27px,1634203110.723
15217,mouseover,img_5F,781px,1218.27px,1634203110.723
17220,mouseover,img_5F,781px,1218.27px,1634203110.723
16219,mouseout,img_5F,781px,1218.27px,1634203110.739
17221,mouseout,img_5F,781px,1218.27px,1634203110.739
18224,mouseout,img_5F,781px,1218.27px,1634203110.739
15218,mouseout,img_5F,781px,1218.27px,1634203110.739
18225,mouseover,img_5F,781px,1218.27px,1634203110.741
16220,mouseover,img_5F,781px,1218.27px,1634203110.741
15219,mouseover,img_5F,781px,1218.27px,1634203110.741
17222,mouseover,img_5F,781px,1218.27px,1634203110.741
18226,mouseout,img_5F,781px,1218.27px,1634203110.756
15220,mouseout,img_5F,781px,1218.27px,1634203110.756
17223,mouseout,img_5F,781px,1218.27px,1634203110.756
16221,mouseout,img_5F,781px,1218.27px,1634203110.756
17224,mouseover,img_6F,753px,1571.6px,1634203110.839
18227,mouseover,img_6F,753px,1571.6px,1634203110.839
16222,mouseover,img_6F,753px,1571.6px,1634203110.839
15221,mouseover,img_6F,753px,1571.6px,1634203110.839
17226,mouseover,img_6F,753px,1571.6px,1634203110.905
18228,mouseout,img_6F,753px,1571.6px,1634203110.905
18229,mouseover,img_6F,753px,1571.6px,1634203110.905
16224,mouseover,img_6F,753px,1571.6px,1634203110.905
17225,mouseout,img_6F,753px,1571.6px,1634203110.905
16223,mouseout,img_6F,753px,1571.6px,1634203110.905
15222,mouseout,img_6F,753px,1571.6px,1634203110.905
15223,mouseover,img_6F,753px,1571.6px,1634203110.905
17227,drag-start-playground,img_6F,753px,1571.6px,1634203111.127
18230,drag-start-playground,img_6F,753px,1571.6px,1634203111.127
15224,drag-start-playground,img_6F,753px,1571.6px,1634203111.127
16225,drag-start-playground,img_6F,753px,1571.6px,1634203111.127
18231,mouseout,img_6F,801px,1561.27px,1634203111.282
15225,mouseout,img_6F,801px,1561.27px,1634203111.282
16226,mouseout,img_6F,801px,1561.27px,1634203111.282
17228,mouseout,img_6F,801px,1561.27px,1634203111.282
15226,mouseover,img_6F,801px,1561.27px,1634203111.284
18232,mouseover,img_6F,801px,1561.27px,1634203111.284
16227,mouseover,img_6F,801px,1561.27px,1634203111.284
17229,mouseover,img_6F,801px,1561.27px,1634203111.284
18233,drag-end-playground,img_6F,774px,1542.27px,1634203112.163
15227,drag-end-playground,img_6F,774px,1542.27px,1634203112.163
16228,drag-end-playground,img_6F,774px,1542.27px,1634203112.163
17230,drag-end-playground,img_6F,774px,1542.27px,1634203112.163
18235,mouseout,img_6F,774px,1542.27px,1634203112.421
15229,mouseout,img_6F,774px,1542.27px,1634203112.421
16230,mouseout,img_6F,774px,1542.27px,1634203112.421
17232,mouseout,img_6F,774px,1542.27px,1634203112.421
18234,mouseover,img_6F,774px,1542.27px,1634203112.422
16229,mouseover,img_6F,774px,1542.27px,1634203112.422
17231,mouseover,img_6F,774px,1542.27px,1634203112.422
15228,mouseover,img_6F,774px,1542.27px,1634203112.422
15230,mouseout,img_6F,774px,1542.27px,1634203112.437
18236,mouseout,img_6F,774px,1542.27px,1634203112.437
16231,mouseout,img_6F,774px,1542.27px,1634203112.437
17233,mouseout,img_6F,774px,1542.27px,1634203112.437
17234,mouseover,img_6F,774px,1542.27px,1634203112.438
18237,mouseover,img_6F,774px,1542.27px,1634203112.438
15231,mouseover,img_6F,774px,1542.27px,1634203112.438
16232,mouseover,img_6F,774px,1542.27px,1634203112.438
18238,mouseout,img_6F,774px,1542.27px,1634203113.318
17235,mouseout,img_6F,774px,1542.27px,1634203113.318
16233,mouseout,img_6F,774px,1542.27px,1634203113.318
15232,mouseout,img_6F,774px,1542.27px,1634203113.318
18239,mouseover,img_2F,1037px,354.267px,1634203113.937
16234,mouseover,img_2F,1037px,354.267px,1634203113.937
15233,mouseover,img_2F,1037px,354.267px,1634203113.937
17236,mouseover,img_2F,1037px,354.267px,1634203113.937
15234,mouseout,img_2F,1037px,354.267px,1634203113.953
17237,mouseout,img_2F,1037px,354.267px,1634203113.953
16235,mouseout,img_2F,1037px,354.267px,1634203113.953
18240,mouseout,img_2F,1037px,354.267px,1634203113.953
15235,mouseover,img_2F,1037px,354.267px,1634203113.955
17238,mouseover,img_2F,1037px,354.267px,1634203113.955
16236,mouseover,img_2F,1037px,354.267px,1634203113.955
18241,mouseover,img_2F,1037px,354.267px,1634203113.955
18243,mouseout,img_2F,1037px,354.267px,1634203114.02
16238,mouseout,img_2F,1037px,354.267px,1634203114.02
17240,mouseout,img_2F,1037px,354.267px,1634203114.02
15237,mouseout,img_2F,1037px,354.267px,1634203114.02
15236,mouseover,img_2F,1037px,354.267px,1634203114.022
17239,mouseover,img_2F,1037px,354.267px,1634203114.022
16237,mouseover,img_2F,1037px,354.267px,1634203114.022
18242,mouseover,img_2F,1037px,354.267px,1634203114.022
15239,mouseout,img_2F,1037px,354.267px,1634203114.39
18245,mouseout,img_2F,1037px,354.267px,1634203114.39
17242,mouseout,img_2F,1037px,354.267px,1634203114.39
17241,mouseover,img_2F,1037px,354.267px,1634203114.39
16239,mouseover,img_2F,1037px,354.267px,1634203114.39
15238,mouseover,img_2F,1037px,354.267px,1634203114.39
16240,mouseout,img_2F,1037px,354.267px,1634203114.39
18244,mouseover,img_2F,1037px,354.267px,1634203114.39
17244,mouseout,img_2F,1037px,354.267px,1634203114.469
15241,mouseout,img_2F,1037px,354.267px,1634203114.469
16242,mouseout,img_2F,1037px,354.267px,1634203114.469
18247,mouseout,img_2F,1037px,354.267px,1634203114.469
15240,mouseover,img_2F,1037px,354.267px,1634203114.47
17243,mouseover,img_2F,1037px,354.267px,1634203114.47
18246,mouseover,img_2F,1037px,354.267px,1634203114.47
16241,mouseover,img_2F,1037px,354.267px,1634203114.47
16243,mouseout,img_2F,1037px,354.267px,1634203114.519
18248,mouseout,img_2F,1037px,354.267px,1634203114.519
17245,mouseout,img_2F,1037px,354.267px,1634203114.519
15242,mouseout,img_2F,1037px,354.267px,1634203114.519
15243,mouseover,img_2F,1037px,354.267px,1634203114.521
17246,mouseover,img_2F,1037px,354.267px,1634203114.521
16244,mouseover,img_2F,1037px,354.267px,1634203114.521
18249,mouseover,img_2F,1037px,354.267px,1634203114.521
18250,mouseout,img_2F,1037px,354.267px,1634203114.585
16245,mouseout,img_2F,1037px,354.267px,1634203114.585
15244,mouseout,img_2F,1037px,354.267px,1634203114.585
17247,mouseout,img_2F,1037px,354.267px,1634203114.585
16246,mouseover,img_1,1443px,48.2667px,1634203138.362
17248,mouseover,img_1,1443px,48.2667px,1634203138.362
15245,mouseover,img_1,1443px,48.2667px,1634203138.362
18251,mouseover,img_1,1443px,48.2667px,1634203138.362
18253,mouseover,img_1,1443px,48.2667px,1634203138.379
16247,mouseout,img_1,1443px,48.2667px,1634203138.379
15247,mouseover,img_1,1443px,48.2667px,1634203138.379
15246,mouseout,img_1,1443px,48.2667px,1634203138.379
16248,mouseover,img_1,1443px,48.2667px,1634203138.379
18252,mouseout,img_1,1443px,48.2667px,1634203138.379
17249,mouseout,img_1,1443px,48.2667px,1634203138.379
17250,mouseover,img_1,1443px,48.2667px,1634203138.379
15248,mouseout,img_1,1443px,48.2667px,1634203138.396
18254,mouseout,img_1,1443px,48.2667px,1634203138.396
18255,mouseover,img_1,1443px,48.2667px,1634203138.396
15249,mouseover,img_1,1443px,48.2667px,1634203138.396
17252,mouseover,img_1,1443px,48.2667px,1634203138.396
16249,mouseout,img_1,1443px,48.2667px,1634203138.396
16250,mouseover,img_1,1443px,48.2667px,1634203138.396
17251,mouseout,img_1,1443px,48.2667px,1634203138.396
17253,mouseout,img_1,1443px,48.2667px,1634203138.412
18256,mouseout,img_1,1443px,48.2667px,1634203138.412
15250,mouseout,img_1,1443px,48.2667px,1634203138.412
16251,mouseout,img_1,1443px,48.2667px,1634203138.412
15251,mouseover,img_1,1443px,48.2667px,1634203138.413
16252,mouseover,img_1,1443px,48.2667px,1634203138.413
17254,mouseover,img_1,1443px,48.2667px,1634203138.413
18257,mouseover,img_1,1443px,48.2667px,1634203138.413
17255,mouseout,img_1,1443px,48.2667px,1634203138.429
15252,mouseout,img_1,1443px,48.2667px,1634203138.429
16253,mouseout,img_1,1443px,48.2667px,1634203138.429
18258,mouseout,img_1,1443px,48.2667px,1634203138.429
16254,mouseover,img_3,1437px,975.933px,1634203212.109
18259,mouseover,img_3,1437px,975.933px,1634203212.109
15253,mouseover,img_3,1437px,975.933px,1634203212.109
17256,mouseover,img_3,1437px,975.933px,1634203212.109
15254,mouseout,img_3,1437px,975.933px,1634203212.126
17257,mouseout,img_3,1437px,975.933px,1634203212.126
18260,mouseout,img_3,1437px,975.933px,1634203212.126
16255,mouseout,img_3,1437px,975.933px,1634203212.126
17258,mouseover,img_5,1446px,1274.6px,1634203212.21
18261,mouseover,img_5,1446px,1274.6px,1634203212.21
16256,mouseover,img_5,1446px,1274.6px,1634203212.21
15255,mouseover,img_5,1446px,1274.6px,1634203212.21
18262,mouseout,img_5,1446px,1274.6px,1634203212.226
16257,mouseout,img_5,1446px,1274.6px,1634203212.226
15256,mouseout,img_5,1446px,1274.6px,1634203212.226
17259,mouseout,img_5,1446px,1274.6px,1634203212.226
15257,mouseover,img_5,1446px,1274.6px,1634203212.227
17260,mouseover,img_5,1446px,1274.6px,1634203212.227
18263,mouseover,img_5,1446px,1274.6px,1634203212.227
16258,mouseover,img_5,1446px,1274.6px,1634203212.227
16260,mouseout,img_5,1446px,1274.6px,1634203212.243
18265,mouseout,img_5,1446px,1274.6px,1634203212.243
15259,mouseout,img_5,1446px,1274.6px,1634203212.243
17262,mouseout,img_5,1446px,1274.6px,1634203212.243
18264,mouseover,img_6,1444px,1580.93px,1634203212.276
15258,mouseover,img_6,1444px,1580.93px,1634203212.276
17261,mouseover,img_6,1444px,1580.93px,1634203212.276
16259,mouseover,img_6,1444px,1580.93px,1634203212.276
16262,mouseout,img_6,1444px,1580.93px,1634203212.31
17263,mouseover,img_6,1444px,1580.93px,1634203212.31
15260,mouseover,img_6,1444px,1580.93px,1634203212.31
18267,mouseout,img_6,1444px,1580.93px,1634203212.31
18266,mouseover,img_6,1444px,1580.93px,1634203212.31
17264,mouseout,img_6,1444px,1580.93px,1634203212.31
16261,mouseover,img_6,1444px,1580.93px,1634203212.31
15261,mouseout,img_6,1444px,1580.93px,1634203212.31
17265,mouseout,img_6,1444px,1580.93px,1634203212.326
15262,mouseout,img_6,1444px,1580.93px,1634203212.326
16263,mouseout,img_6,1444px,1580.93px,1634203212.326
18268,mouseout,img_6,1444px,1580.93px,1634203212.326
17266,mouseover,img_6F,774px,1542.27px,1634203212.576
16264,mouseover,img_6F,774px,1542.27px,1634203212.576
15263,mouseover,img_6F,774px,1542.27px,1634203212.576
18269,mouseover,img_6F,774px,1542.27px,1634203212.576
18271,mouseout,img_6F,774px,1542.27px,1634203212.61
15265,mouseout,img_6F,774px,1542.27px,1634203212.61
16266,mouseout,img_6F,774px,1542.27px,1634203212.61
17268,mouseout,img_6F,774px,1542.27px,1634203212.61
17267,mouseover,img_6F,774px,1542.27px,1634203212.611
16265,mouseover,img_6F,774px,1542.27px,1634203212.611
15264,mouseover,img_6F,774px,1542.27px,1634203212.611
18270,mouseover,img_6F,774px,1542.27px,1634203212.611
15266,mouseout,img_6F,774px,1542.27px,1634203212.626
16267,mouseout,img_6F,774px,1542.27px,1634203212.626
18272,mouseout,img_6F,774px,1542.27px,1634203212.626
17269,mouseout,img_6F,774px,1542.27px,1634203212.626
15267,mouseover,img_6F,774px,1542.27px,1634203212.628
18273,mouseover,img_6F,774px,1542.27px,1634203212.628
16268,mouseover,img_6F,774px,1542.27px,1634203212.628
17270,mouseover,img_6F,774px,1542.27px,1634203212.628
17271,mouseout,img_6F,774px,1542.27px,1634203212.943
15268,mouseout,img_6F,774px,1542.27px,1634203212.943
18274,mouseout,img_6F,774px,1542.27px,1634203212.943
16269,mouseout,img_6F,774px,1542.27px,1634203212.943
18275,mouseover,img_6F,774px,1542.27px,1634203212.944
16270,mouseover,img_6F,774px,1542.27px,1634203212.944
